Quarter,Date,Revenue,Gross_Profit,Operating_Income,Net_Income,Gross_Margin,Operating_Margin,Revenue_Growth_YoY,Gross_Margin_Delta_YoY,Operating_Margin_Delta_YoY,Cash,Total_Debt,Total_Equity,Current_Assets,Current_Liabilities,Total_Assets,Deferred_Revenue,Net_Debt,Debt_to_Equity,Current_Ratio,ROE,Asset_Turnover,Revenue_Recognition_Quality,Deferred_Revenue_Growth_YoY,TTM_Revenue,TTM_Gross_Profit,TTM_Operating_Income,TTM_Gross_Margin,TTM_Operating_Margin,TTM_Net_Income
2023 FQ2,2022-09-30,7766000.0,591000.0,325000.0,232000.0,0.07610095287149111,0.0418490857584342,0.24674907689837855,0.0014501260935171206,0.0038012450135313236,2453000.0,3997000.0,4180000.0,15630000.0,12146000.0,20623000.0,,1544000.0,0.9562200956937799,1.2868434052362918,0.05550239234449761,0.3765698491974979,,,,,,,,
2023 FQ3,2022-12-31,7756000.0,583000.0,321000.0,230000.0,0.07516761217122228,0.041387313047962865,0.17177821423175707,0.0009872223842453953,0.0034661769246814023,2565000.0,4016000.0,4505000.0,15819000.0,11668000.0,20892000.0,,1451000.0,0.8914539400665926,1.3557593417895097,0.051054384017758046,0.3712425808922075,,,,,,,,
2023 FQ4,2023-03-31,6984000.0,465000.0,223000.0,142000.0,0.0665807560137457,0.03193012600229095,0.019413224346810684,-0.007131110867001633,-0.0013496871636702254,3164000.0,3694000.0,5351000.0,16033000.0,10867000.0,21407000.0,,530000.0,0.6903382545318631,1.475384190668998,0.026537095869930853,0.32624842341290233,,,,,,,,
2024 FQ1,2023-06-30,6892000.0,476000.0,215000.0,186000.0,0.06906558328496808,0.031195589088798607,-0.06193003947189329,-0.0037532543358295284,-0.005826324617476061,2660000.0,3595000.0,5406000.0,15540000.0,10638000.0,20936000.0,,935000.0,0.6650018497965224,1.460800902425268,0.03440621531631521,0.3291937332823844,,,29398000.0,2115000.0,1084000.0,0.0719436696373903,0.03687325668412817,790000.0
2024 FQ2,2023-09-29,6933000.0,519000.0,281000.0,228000.0,0.07485936823885764,0.040530794749747585,-0.1072624259593098,-0.0012415846326334773,-0.0013182910086866131,2900000.0,3412000.0,5906000.0,15463000.0,10106000.0,20968000.0,,512000.0,0.5777175753471047,1.530081139916881,0.03860480866915002,0.3306466997329264,,,28565000.0,2043000.0,1040000.0,0.0715210922457553,0.03640819184316471,786000.0
2024 FQ3,2023-12-31,6421000.0,433000.0,198000.0,197000.0,0.06743497897523751,0.03083631833047812,-0.17212480660134089,-0.007732633195984773,-0.010550994717484746,2764000.0,3434000.0,5965000.0,14877000.0,9386000.0,20366000.0,,670000.0,0.5756915339480302,1.5850202429149798,0.03302598491198659,0.31528036924285574,,,27230000.0,1893000.0,917000.0,0.06951891296364304,0.03367609254498714,753000.0
2024 FQ4,2024-03-31,6169000.0,437000.0,159000.0,395000.0,0.0708380612741125,0.025774031447560384,-0.11669530355097366,0.0042573052603668005,-0.006156094554730564,2474000.0,3261000.0,5325000.0,12992000.0,8539000.0,18257000.0,,787000.0,0.6123943661971831,1.521489635788734,0.07417840375586854,0.33789779262748537,,,26415000.0,1865000.0,853000.0,0.07060382358508423,0.032292258186636384,1006000.0
2025 FQ1,2024-06-28,6314000.0,471000.0,233000.0,139000.0,0.07459613557174533,0.03690212226797593,-0.08386535113174695,0.005530552286777249,0.005706533179177322,2243000.0,3215000.0,4996000.0,12548000.0,8969000.0,17737000.0,,972000.0,0.6435148118494796,1.3990411417103357,0.027822257806244997,0.35597902689293565,,,25837000.0,1860000.0,871000.0,0.07198978209544452,0.03371134419630762,959000.0
2025 FQ2,2024-09-27,6545000.0,531000.0,297000.0,214000.0,0.08113063407181054,0.0453781512605042,-0.055964229049473534,0.006271265832952899,0.004847356510756615,2601000.0,3709000.0,5003000.0,13351000.0,9306000.0,18586000.0,,1108000.0,0.7413551868878673,1.4346658070062326,0.04277433539876074,0.35214677714408693,,,25449000.0,1872000.0,887000.0,0.073558882470824,0.03485402176902825,945000.0
2025 FQ3,2024-12-31,6556000.0,594000.0,334000.0,263000.0,0.09060402684563758,0.05094569859670531,0.021024762498053264,0.02316904787040007,0.02010938026622719,2313000.0,3679000.0,4992000.0,12756000.0,9037000.0,18272000.0,,1366000.0,0.7369791666666666,1.4115303751244883,0.05268429487179487,0.358800350262697,,,25584000.0,2033000.0,1023000.0,0.07946372732958099,0.0399859287054409,1011000.0
2025 FQ4,2025-03-31,6398000.0,563000.0,305000.0,222000.0,0.08799624882775868,0.04767114723351047,0.03712108931755552,0.017158187553646176,0.021897115785950088,2289000.0,3692000.0,5002000.0,12841000.0,9850000.0,18381000.0,,1403000.0,0.7381047580967613,1.3036548223350253,0.04438224710115954,0.3480768184538382,,,25813000.0,2159000.0,1169000.0,0.08364002634331538,0.04528725835819161,838000.0
2026 FQ1,2025-06-27,6575000.0,572000.0,311000.0,192000.0,0.08699619771863118,0.04730038022813688,0.041336712068419386,0.012400062146885854,0.010398257960160952,2239000.0,3681000.0,5089000.0,13467000.0,9921000.0,19132000.0,,1442000.0,0.7233248182354097,1.3574236468097973,0.037728433876989584,0.34366506376750994,,,26074000.0,2260000.0,1247000.0,0.08667638260335966,0.047825419958579425,891000.0
